Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Current u.s state of residence,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6431a54ebde280f0a08d9296,63ea829db0ab927a007cacec,APPROVED,2023-04-08T17:33:06.843000Z,2023-04-08T18:14:30.861000Z,2023-04-12T16:10:30.551000,2023-04-08T18:14:31.362714Z,2485,C12OLERP,288,North Carolina (NC),English,19,Male,White,United States,United States,United States,English,Yes,Other
6431a55c539a8268102931f0,5eac65aec4ed450f4df4868f,APPROVED,2023-04-08T17:33:38.385000Z,2023-04-08T18:08:28.904000Z,2023-04-12T16:10:30.728000,2023-04-08T18:08:29.259007Z,2091,C12OLERP,3564,Idaho (ID),English,45,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6431a5602b8ceaeb5648e929,6400ec6ac6021e7e55bb1b54,APPROVED,2023-04-08T17:34:36.993000Z,2023-04-08T18:02:21.932000Z,2023-04-12T16:10:30.924000,2023-04-08T18:02:23.233699Z,1665,C12OLERP,326,Texas (TX),English,28,Male,White,United States,United States,United States,English,No,Full-Time
6431a587a1d4b53156c9e83e,63d3ff28c338c75425b282b9,APPROVED,2023-04-08T17:40:12.545000Z,2023-04-08T18:11:25.289000Z,2023-04-12T16:10:31.113000,2023-04-08T18:11:25.663986Z,1873,C12OLERP,346,Wisconsin (WI),English,46,Male,White,United States,United States,United States,English,No,Full-Time
6431a5c378aa205c56c11d46,5dc7870428e0d566b626bcb9,APPROVED,2023-04-08T17:35:05.463000Z,2023-04-08T18:16:08.800000Z,2023-04-12T16:10:31.272000,2023-04-08T18:16:09.469360Z,2464,C12OLERP,1226,North Carolina (NC),English,40,Female,White,United States,United States,United States,English,Yes,Part-Time
6431a617553c90de6e837491,62878aaca0be0ca1e7a3e553,APPROVED,2023-04-08T17:36:25.957000Z,2023-04-08T18:08:12.649000Z,2023-04-12T16:10:31.441000,2023-04-08T18:08:13.092158Z,1907,C12OLERP,997,Wisconsin (WI),English,47,Female,White,United States,United States,United States,English,No,Part-Time
6431a62c512de4141c7a871d,63b6be60f23fd8e0399f668c,APPROVED,2023-04-08T17:36:50.113000Z,2023-04-08T18:07:55.968000Z,2023-04-12T16:10:31.612000,2023-04-08T18:07:56.345032Z,1866,C12OLERP,317,North Carolina (NC),English,21,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6431a6597ab39125e6572478,62d18aff4b053b24c0433255,APPROVED,2023-04-08T17:37:35.370000Z,2023-04-08T18:24:50.831000Z,2023-04-12T16:10:31.782000,2023-04-08T18:24:51.150801Z,2836,C12OLERP,1150,Arkansas (AR),English,53,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6431a75986e651d4640de8cf,639dd20ab47fd76a4fd9c2c0,APPROVED,2023-04-08T17:41:54.168000Z,2023-04-08T18:19:29.008000Z,2023-04-12T16:10:31.956000,2023-04-08T18:19:29.786841Z,2255,C12OLERP,639,North Carolina (NC),English,69,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6431a84e38fbd379734c24ff,60bcf503b9a3ea8d77669eca,APPROVED,2023-04-08T17:45:50.769000Z,2023-04-08T18:42:44.083000Z,2023-04-12T16:10:34.567000,2023-04-08T18:42:44.431186Z,3414,C12OLERP,274,North Carolina (NC),English,51,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6431a85a18eb669cc77a8783,6428a9d34890ddbe5dd57fb0,APPROVED,2023-04-08T17:46:08.016000Z,2023-04-08T18:04:55.185000Z,2023-04-12T16:10:34.726000,2023-04-08T18:04:55.543999Z,1128,C12OLERP,41,Washington (WA),English,55,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6431a86419fa6fb3c2f8dac8,64123b4eef4c2344dfcd12f4,APPROVED,2023-04-08T17:47:03.921000Z,2023-04-08T18:47:36.578000Z,2023-04-12T16:10:34.903000,2023-04-08T18:47:37.013982Z,3633,C12OLERP,209,Indiana (IN),English,52,Female,White,United States,United States,United States,English,No,Part-Time
6431a963362ee8f032837495,62734ce38db73cd5bd81a36f,APPROVED,2023-04-08T17:52:32.435000Z,2023-04-08T19:18:03.222000Z,2023-04-12T16:10:35.085000,2023-04-08T19:18:03.586155Z,5131,C12OLERP,2099,Indiana (IN),English,45,Male,Mixed,United States,United States,United States,English,No,Full-Time
6431a9a40ffc6a497a2c5d95,5ebd7b50478956085163455d,APPROVED,2023-04-08T17:51:36.647000Z,2023-04-08T18:20:18.239000Z,2023-04-12T16:10:35.253000,2023-04-08T18:20:18.668184Z,1722,C12OLERP,576,Texas (TX),English,55,Female,White,United States,United States,United States,English,No,Full-Time
6431a9e40649ee8b26f7492d,6307bd3bb93e804d22332b3e,APPROVED,2023-04-08T17:52:39.398000Z,2023-04-08T18:21:25.372000Z,2023-04-12T16:10:35.419000,2023-04-08T18:21:25.718519Z,1726,C12OLERP,891,Kentucky (KY),English,32,Male,White,United States,United States,United States,English,No,Full-Time
6431aa22b05fbeff134181ea,628eb50c442d584fa8275bcc,APPROVED,2023-04-08T17:54:03.129000Z,2023-04-08T18:36:52.793000Z,2023-04-12T16:10:35.587000,2023-04-08T18:36:54.603515Z,2570,C12OLERP,1213,Kentucky (KY),English,37,Male,White,United States,United States,United States,English,Yes,Full-Time
6431aa76777335e66c0de8fb,5dd3535f41afe835d31b6610,APPROVED,2023-04-08T17:56:34.655000Z,2023-04-08T18:39:23.338000Z,2023-04-12T16:10:35.779000,2023-04-08T18:39:23.801410Z,2569,C12OLERP,2011,Wisconsin (WI),English,47,Male,White,United States,United States,United States,English,No,Full-Time
6431abce2af1247fedf68b2e,614f89a9441723072040d4de,APPROVED,2023-04-08T18:01:21.268000Z,2023-04-08T18:37:45.321000Z,2023-04-12T16:10:35.939000,2023-04-08T18:37:45.642060Z,2185,C12OLERP,2454,Washington (WA),English,59,Male,White,United States,United States,United States,English,No,Full-Time
6431abdb6b0dbbd29412fb20,5fbda54192401b1cba1129b3,APPROVED,2023-04-08T18:01:13.452000Z,2023-04-08T18:54:37.839000Z,2023-04-12T16:10:36.095000,2023-04-08T18:54:40.652123Z,3205,C12OLERP,693,Washington (WA),English,20,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
6431ac80b0557bf1f2967ca4,6346ec54d92718e50403c433,APPROVED,2023-04-08T18:05:50.490000Z,2023-04-08T18:40:35.766000Z,2023-04-12T16:10:36.260000,2023-04-08T18:40:36.169300Z,2086,C12OLERP,583,Iowa (IA),English,36,Male,White,United States,United States,United States,English,No,Full-Time
6431accba374aa0def90d347,641a9e9fa6c98ff5f99948d2,APPROVED,2023-04-08T18:05:06.822000Z,2023-04-08T19:00:39.270000Z,2023-04-12T16:10:36.427000,2023-04-08T19:00:39.590982Z,3333,C12OLERP,83,Texas (TX),English,34,Female,Black,United States,United States,United States,English,No,Full-Time
6431acd3db440277c04181d4,6298cc9622b9c0f184d25cb3,APPROVED,2023-04-08T18:05:13.424000Z,2023-04-08T18:08:52.518000Z,2023-04-29T00:00:05.086000,2023-04-08T18:08:52.839068Z,220,NOCODE,546,Texas (TX),English,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6431ad115649b2efb22277f8,641e665144143d6ffe379ffe,APPROVED,2023-04-08T18:06:17.171000Z,2023-04-08T19:09:26.900000Z,2023-04-12T16:10:36.584000,2023-04-08T19:09:27.289101Z,3790,C12OLERP,112,Indiana (IN),English,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6431ad76c606964586c11d4a,63f04b746f0b405ee059f16e,APPROVED,2023-04-08T18:07:54.895000Z,2023-04-08T18:49:12.031000Z,2023-04-12T16:10:36.745000,2023-04-08T18:49:12.404121Z,2478,C12OLERP,379,North Carolina (NC),English,50,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6431ae09b94eef3d3b0ad3d4,5d227f901e99f80018c60e1f,APPROVED,2023-04-08T18:10:22.668000Z,2023-04-08T18:43:12.280000Z,2023-04-12T16:10:36.901000,2023-04-08T18:43:12.655336Z,1970,C12OLERP,2538,Wisconsin (WI),English,58,Female,White,United States,United States,United States,English,No,Part-Time
6431ae9bbc881f8a55f8daa8,62db80a54255407140d8843e,APPROVED,2023-04-08T18:12:47.561000Z,2023-04-08T19:23:37.759000Z,2023-04-12T16:10:37.080000,2023-04-08T19:23:38.133730Z,4251,C12OLERP,777,Texas (TX),English,39,Male,White,United States,United States,United States,English,No,Full-Time
6431af6a57a595c6c303cb13,5a443812817d1800018d1179,APPROVED,2023-04-08T18:18:45.652000Z,2023-04-08T19:16:02.246000Z,2023-04-12T16:10:37.269000,2023-04-08T19:16:02.626262Z,3437,C12OLERP,818,Texas (TX),English,35,Female,Black,United States,United States,United States,English,No,Full-Time
6431b094401024fa4bc11d03,5b97f8988ae8150001c7a887,APPROVED,2023-04-08T18:21:11.417000Z,2023-04-08T19:47:27.253000Z,2023-04-12T16:10:37.431000,2023-04-08T19:47:28.395000Z,5176,C12OLERP,4984,Indiana (IN),English,44,Male,White,United States,United States,United States,English,No,Full-Time
6431b0b6c011f62e5849c0b5,5b88a7aa5548a50001e59666,APPROVED,2023-04-08T18:21:42.535000Z,2023-04-08T19:41:18.203000Z,2023-04-12T16:10:37.591000,2023-04-08T19:41:18.576559Z,4776,C12OLERP,356,Washington (WA),English,47,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6431b0ee06768131cb904852,64057cd2806cfdca58f0de34,APPROVED,2023-04-08T18:23:00.686000Z,2023-04-08T19:06:37.298000Z,2023-04-12T16:10:37.744000,2023-04-08T19:06:37.648289Z,2617,C12OLERP,205,Washington (WA),English,22,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6431b143eb244e0f892931fa,6051536b3e81428095504b35,APPROVED,2023-04-08T18:26:00.028000Z,2023-04-08T19:16:56.589000Z,2023-04-12T16:10:37.931000,2023-04-08T19:16:57.005650Z,3057,C12OLERP,3948,Wisconsin (WI),English,64,Male,White,United States,United States,United States,English,No,Part-Time
6431b1e4c7ce018638204506,62a889993e01c9e01ee7066e,APPROVED,2023-04-08T18:26:44.076000Z,2023-04-08T19:16:56.294000Z,2023-04-12T16:10:38.111000,2023-04-08T19:16:56.623726Z,3013,C12OLERP,2416,Texas (TX),"English, Spanish",45,Female,White,United States,United States,United States,English,No,Full-Time
6431b1f192233d8aaa2dd801,630e243eed2fc276f7199fb3,APPROVED,2023-04-08T18:27:04.298000Z,2023-04-08T19:28:20.639000Z,2023-04-12T16:10:38.274000,2023-04-08T19:28:21.046052Z,3677,C12OLERP,1032,Washington (WA),English,58,Male,White,United States,United States,United States,English,Yes,Full-Time
6431b20ee8cf642e6c03cae9,62e8268cd4320680eaea5ac8,APPROVED,2023-04-08T18:27:29.517000Z,2023-04-08T18:43:52.301000Z,2023-04-12T16:10:38.463000,2023-04-08T18:43:52.688044Z,983,C12OLERP,202,Texas (TX),English,56,Male,Other,United States,United States,United States,English,No,Full-Time
6431b2c3f38a75e8c4fa3b99,63d3fa8456c458a1afa28a28,APPROVED,2023-04-08T18:30:33.177000Z,2023-04-08T19:39:17.863000Z,2023-04-12T16:10:38.634000,2023-04-08T19:39:21.666983Z,4125,C12OLERP,466,North Carolina (NC),English,46,Male,Black,United States,United States,United States,English,Yes,Full-Time
6431b337ff7a31f1d74226a7,63d7eca29f0291aff53b003e,APPROVED,2023-04-08T18:32:34.561000Z,2023-04-08T19:12:29.110000Z,2023-04-12T16:10:38.801000,2023-04-08T19:12:29.466456Z,2395,C12OLERP,528,Arkansas (AR),English,39,Female,Other,United States,United States,United States,English,No,Part-Time
6431b341fa115cd43c227843,63ef5d25e9b2814388fe79d4,APPROVED,2023-04-08T18:32:49.526000Z,2023-04-08T19:03:19.250000Z,2023-04-12T16:10:38.983000,2023-04-08T19:03:19.993652Z,1830,C12OLERP,121,Indiana (IN),English,22,Male,White,United States,United States,United States,English,Yes,Part-Time
6431b350c011f62e5849c10a,636149c88d2d393decf957f7,APPROVED,2023-04-08T18:32:51.919000Z,2023-04-08T19:05:44.941000Z,2023-04-12T16:10:39.153000,2023-04-08T19:05:45.694707Z,1974,C12OLERP,702,Arkansas (AR),English,37,Male,White,United States,United States,United States,English,No,Other
6431b3622c7e9293932baf66,5e59ee3a2bff541fcf05d86e,APPROVED,2023-04-08T18:33:06.221000Z,2023-04-08T19:48:51.189000Z,2023-04-12T16:10:39.311000,2023-04-08T19:48:51.585645Z,4545,C12OLERP,1113,Washington (WA),English,23,Female,White,United States,United States,United States,English,No,Part-Time
6431b3898253f332c4720ee0,6100372e3a116cb5cb36ebea,APPROVED,2023-04-08T18:33:51.105000Z,2023-04-08T19:26:50.958000Z,2023-04-12T16:10:39.478000,2023-04-08T19:26:51.371145Z,3180,C12OLERP,760,Wisconsin (WI),English,78,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6431b3ec74092a401efa3b77,629d16db307da2e64ea7b1e7,APPROVED,2023-04-08T18:35:38.161000Z,2023-04-08T19:07:29.845000Z,2023-04-12T16:10:39.646000,2023-04-08T19:07:30.745456Z,1912,C12OLERP,1722,Washington (WA),English,64,Female,Asian,United States,United States,United States,English,No,Full-Time
6431b413f584183bfc396d9c,628eada3a9c9e0776884f27d,APPROVED,2023-04-08T18:36:16.927000Z,2023-04-08T19:16:08.101000Z,2023-04-12T16:11:17.417000,2023-04-08T19:16:08.509194Z,2392,C12OLERP,1999,Washington (WA),English,30,Male,Mixed,United States,United States,United States,English,No,Full-Time
6431b41cbcec1e670e35be0d,639fdcf5efa9e98ed809d0df,APPROVED,2023-04-08T18:36:28.778000Z,2023-04-08T19:24:27.973000Z,2023-04-12T16:11:17.575000,2023-04-08T19:24:28.650275Z,2880,C12OLERP,682,Kentucky (KY),English,70,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6431b4d4c4cb75e03949447d,62aa4399fa1aadf5ab91fff8,APPROVED,2023-04-08T18:39:23.996000Z,2023-04-08T19:34:25.665000Z,2023-04-12T16:11:17.741000,2023-04-08T19:34:25.965693Z,3302,C12OLERP,1272,North Carolina (NC),English,50,Male,White,United States,United States,United States,English,No,Part-Time
6431b6822cbd59a2c80ad3ce,5c7d7e86848d2a0016b3dd3e,APPROVED,2023-04-08T18:46:32.043000Z,2023-04-08T19:31:46.390000Z,2023-04-12T16:11:17.910000,2023-04-08T19:31:46.844629Z,2715,C12OLERP,2973,Indiana (IN),English,47,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6431b706d66f868f2f720ebe,61044e57d36682329f7b8df8,APPROVED,2023-04-08T18:48:56.683000Z,2023-04-08T19:23:27.626000Z,2023-04-12T16:11:18.092000,2023-04-08T19:23:27.984562Z,2071,C12OLERP,63,Kentucky (KY),English,43,Female,White,United States,United States,United States,English,No,Full-Time
6431b7567e9b8edf2d47981a,63f17f96e5359db3fd3c43b9,APPROVED,2023-04-08T18:51:15.646000Z,2023-04-08T19:32:11.800000Z,2023-04-12T16:11:18.268000,2023-04-08T19:32:12.163387Z,2457,C12OLERP,165,Texas (TX),English,53,Female,White,United States,United States,United States,English,No,Full-Time
6431b7ac2ce2f6842ef0219a,5f8cbc5c355ea745e6cef2ca,APPROVED,2023-04-08T18:51:31.632000Z,2023-04-08T20:26:57.633000Z,2023-04-12T16:11:18.409000,2023-04-08T20:26:58.021230Z,5727,C12OLERP,2891,Idaho (ID),"English, Spanish, French",38,Female,White,Mexico,United States,United States,Spanish,No,Unemployed (and job seeking)
6431b843e6d9ab1320f48b80,6111803025c0b80658532a61,APPROVED,2023-04-08T18:53:59.595000Z,2023-04-08T19:27:46.543000Z,2023-04-12T16:11:18.651000,2023-04-08T19:27:47.636704Z,2027,C12OLERP,458,Texas (TX),English,22,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
6431b94854c260916ac9e839,6361795b5918b185b6bd13fe,APPROVED,2023-04-08T18:58:29.706000Z,2023-04-08T19:41:51.034000Z,2023-04-12T16:11:18.800000,2023-04-08T19:41:51.423427Z,2602,C12OLERP,958,Wisconsin (WI),English,38,Male,White,United States,United States,United States,English,No,Full-Time
6431ba366ab7763c534226ae,5d3df9b23bf3780015abf56f,APPROVED,2023-04-08T19:03:09.122000Z,2023-04-08T20:18:47.869000Z,2023-04-12T16:11:18.960000,2023-04-08T20:18:48.264681Z,4539,C12OLERP,1393,Kentucky (KY),English,27,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6431ba9bd20d6c353b2931f5,5eadd0d5bc118a47c8759f64,APPROVED,2023-04-08T19:04:10.720000Z,2023-04-08T19:44:08.108000Z,2023-04-12T16:11:19.110000,2023-04-08T19:44:08.492519Z,2398,C12OLERP,211,North Carolina (NC),English,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6431bb9e69144a0406927119,63d1abdfe93f9b74429f5b5f,APPROVED,2023-04-08T19:08:21.009000Z,2023-04-08T20:27:07.723000Z,2023-04-12T16:11:19.258000,2023-04-08T20:27:08.077038Z,4727,C12OLERP,87,North Carolina (NC),"Arabic, English",36,Male,White,DATA_EXPIRED,United States,United States,English,Yes,Full-Time
6431bbd037ca57b01c572493,5c54bf7d77f9e700015ef638,APPROVED,2023-04-08T19:09:08.084000Z,2023-04-08T19:40:47.347000Z,2023-04-12T16:11:19.411000,2023-04-08T19:40:47.684276Z,1900,C12OLERP,1974,North Carolina (NC),English,45,Female,White,United States,United States,United States,English,No,Full-Time
6431bbdf8d24d2b29e12fb41,5d55d562e04e1c0001f5e682,APPROVED,2023-04-08T19:09:36.464000Z,2023-04-08T20:09:21.482000Z,2023-04-12T16:11:19.570000,2023-04-08T20:09:21.881256Z,3586,C12OLERP,4181,Wisconsin (WI),English,32,Female,White,United States,United States,United States,English,No,Full-Time
6431bc2b16cc9be6269c4326,5fd63cb585f88c4eb1933661,APPROVED,2023-04-08T19:10:35.561000Z,2023-04-08T20:09:27.076000Z,2023-04-12T16:11:19.723000,2023-04-08T20:09:27.672800Z,3532,C12OLERP,3896,Texas (TX),English,48,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6431bc2bffe6798a81c11d27,636581a08eab842daa28f00a,APPROVED,2023-04-08T19:10:41.791000Z,2023-04-08T19:32:06.709000Z,2023-04-12T16:11:19.882000,2023-04-08T19:32:07.024508Z,1285,C12OLERP,1042,Wisconsin (WI),English,32,Male,White,United States,United States,United States,English,No,Full-Time
6431bc8beefdaaf0e97a873b,5c6709ab926a5b0001eb29c1,APPROVED,2023-04-08T19:12:19.774000Z,2023-04-08T20:45:48.796000Z,2023-04-12T16:11:20.051000,2023-04-08T20:45:49.152909Z,5610,C12OLERP,3178,Indiana (IN),"English, Spanish",35,Female,White,United States,United States,United States,English,No,Part-Time
6431bca525b4e5ee02baa870,64135be5ff706a3ee3b4425d,APPROVED,2023-04-08T19:12:44.316000Z,2023-04-08T19:47:58.141000Z,2023-04-12T16:11:20.217000,2023-04-08T19:47:58.509692Z,2114,C12OLERP,193,Texas (TX),English,31,Male,White,United States,United States,United States,English,No,Full-Time
6431bd36585cc43068bad04a,6413638f1424c53395fcb745,APPROVED,2023-04-08T19:15:54.202000Z,2023-04-08T19:53:38.167000Z,2023-04-12T16:11:20.378000,2023-04-08T19:53:38.599120Z,2264,C12OLERP,182,Texas (TX),English,19,Male,Mixed,United States,United States,United States,English,No,Full-Time
6431bdcab23ea59d523bb05b,6150af603e26f4482fedf8d9,APPROVED,2023-04-08T19:17:33.466000Z,2023-04-08T20:01:00.578000Z,2023-04-12T16:11:20.524000,2023-04-08T20:01:00.954567Z,2608,C12OLERP,2280,North Carolina (NC),English,40,Male,Mixed,United States,United States,United States,English,No,Full-Time
6431be7d17071fe49949449d,641724c665e2974bb1dec659,APPROVED,2023-04-08T19:20:34.639000Z,2023-04-08T19:58:31.823000Z,2023-04-12T16:11:20.685000,2023-04-08T19:58:32.216419Z,2278,C12OLERP,216,Wisconsin (WI),English,35,Male,White,United States,United States,United States,English,No,Full-Time
6431be9248b707d5a6f68ae2,5c416ce07f81e900012b552c,APPROVED,2023-04-08T19:20:58.744000Z,2023-04-08T20:18:32.016000Z,2023-04-12T16:11:20.829000,2023-04-08T20:18:33.998649Z,3454,C12OLERP,390,Washington (WA),English,38,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6431beba617ac02e423bb04f,62e2deadd18974300540f870,APPROVED,2023-04-08T19:22:52.466000Z,2023-04-08T20:24:39.729000Z,2023-04-12T16:11:20.986000,2023-04-08T20:24:40.149630Z,3708,C12OLERP,869,Texas (TX),English,37,Male,White,United States,United States,United States,English,No,Full-Time
6431bf5d07f03da2a50ad3ad,60db3eeb564183360082d3a7,APPROVED,2023-04-08T19:24:19.841000Z,2023-04-08T20:05:48.403000Z,2023-04-12T16:11:21.148000,2023-04-08T20:05:48.718922Z,2489,C12OLERP,398,Kentucky (KY),English,19,Female,White,United States,United States,United States,English,No,Other
6431c0de6fbbee0030f154e2,607a7b7d300ce256f51706bd,APPROVED,2023-04-08T19:30:44.417000Z,2023-04-08T20:18:12.916000Z,2023-04-12T16:11:21.311000,2023-04-08T20:18:13.289946Z,2849,C12OLERP,1846,Texas (TX),English,37,Male,Other,United States,United States,United States,English,No,Full-Time
6431c2974e52c21e9690d350,62d133496cf7f774b8bf98a0,APPROVED,2023-04-08T19:38:06.117000Z,2023-04-08T20:17:06.633000Z,2023-04-12T16:11:21.463000,2023-04-08T20:17:06.975286Z,2341,C12OLERP,1114,Indiana (IN),English,48,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6431c318ddba8bfa9448e933,63d4019999c9ab839156014c,APPROVED,2023-04-08T19:40:11.928000Z,2023-04-08T20:06:10.103000Z,2023-04-12T16:11:21.620000,2023-04-08T20:06:10.446438Z,1559,C12OLERP,146,Indiana (IN),English,19,Female,White,United States,United States,United States,English,Yes,Part-Time
6431c40b35b392a7d34c24e5,59894fbbda239a0001fb8e16,APPROVED,2023-04-08T19:44:14.385000Z,2023-04-08T20:09:22.626000Z,2023-04-12T16:11:21.770000,2023-04-08T20:09:22.948068Z,1509,C12OLERP,3551,Kentucky (KY),English,62,Female,White,United States,United States,United States,English,No,Part-Time
6431c5f17ff93ad2b1c9e842,6363622321319f35b9cb6f2d,APPROVED,2023-04-08T19:52:24.896000Z,2023-04-08T20:53:41.022000Z,2023-04-12T16:11:21.913000,2023-04-08T20:53:41.492609Z,3677,C12OLERP,82,Texas (TX),English,53,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6431c5f33a636c4549f15530,5dd405ab80123f3eaae9af80,APPROVED,2023-04-08T19:52:22.883000Z,2023-04-08T20:28:08.224000Z,2023-04-12T16:11:22.073000,2023-04-08T20:28:09.200287Z,2146,C12OLERP,2394,Wisconsin (WI),English,63,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6431c61fa7bf94ea8d90d334,631457ef90fba41d43725183,APPROVED,2023-04-08T19:54:37.056000Z,2023-04-08T20:33:42.135000Z,2023-04-12T16:11:22.216000,2023-04-08T20:33:42.534139Z,2346,C12OLERP,93,Indiana (IN),English,30,Male,Mixed,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6431c7600630cb9d99c01a36,5c8be0dd542fbd0016924f5f,APPROVED,2023-04-08T19:58:27.655000Z,2023-04-08T20:30:22.541000Z,2023-04-12T16:11:22.354000,2023-04-08T20:30:23.027823Z,1915,C12OLERP,3268,Texas (TX),"English, Spanish",32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6431c804bdd861f26a9318e0,5ddef2e6929d5de6f1050f1c,APPROVED,2023-04-08T20:03:09.714000Z,2023-04-08T20:51:54.762000Z,2023-04-12T16:11:22.493000,2023-04-08T20:51:55.079057Z,2926,C12OLERP,4552,North Carolina (NC),English,61,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6431c85dfe7f9479a74c2502,5eb7dcdeec54907137e74ff3,APPROVED,2023-04-08T20:02:42.022000Z,2023-04-08T20:18:07.999000Z,2023-04-12T16:11:22.634000,2023-04-08T20:18:08.339928Z,926,C12OLERP,38,North Carolina (NC),English,46,Male,White,United States,United States,United States,English,No,Full-Time
6431c8b928d7fb2bf5c11dcd,61086f515114c26363323a17,APPROVED,2023-04-08T20:04:12.778000Z,2023-04-08T20:32:28.356000Z,2023-04-12T16:11:22.772000,2023-04-08T20:32:28.779327Z,1696,C12OLERP,1287,Texas (TX),"French, English",20,Female,Mixed,United States,United States,United States,English,Yes,Other
6431c9ba109ec4b8c0f021aa,5a6ff39ef660ae0001a9837e,APPROVED,2023-04-08T20:08:32.804000Z,2023-04-08T20:42:15.591000Z,2023-04-12T16:11:22.907000,2023-04-08T20:42:15.903222Z,2023,C12OLERP,1482,Indiana (IN),English,25,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6431ca979e1cc8b616f74916,628eab48a8c8dc1ecec338dd,APPROVED,2023-04-08T20:12:12.683000Z,2023-04-08T20:58:15.004000Z,2023-04-12T16:11:23.053000,2023-04-08T20:58:15.644226Z,2763,C12OLERP,1736,Iowa (IA),English,29,Male,White,United States,United States,United States,English,No,Full-Time
6431ccc6f4f47837ee977060,5e46aa20caec81000b7d4f93,APPROVED,2023-04-08T20:21:35.872000Z,2023-04-08T20:51:22.251000Z,2023-04-12T16:11:23.198000,2023-04-08T20:51:23.810665Z,1787,C12OLERP,3110,Kentucky (KY),English,46,Male,White,United States,United States,United States,English,No,Full-Time
6431cceae7a57bd081f74964,60fc5d49ff20168d794fe083,APPROVED,2023-04-08T20:22:07.062000Z,2023-04-08T21:00:57.404000Z,2023-04-12T16:11:23.335000,2023-04-08T21:00:57.770449Z,2331,C12OLERP,1564,Indiana (IN),English,24,Female,White,United States,United States,United States,English,No,Part-Time
6431ce52833846746d2baf59,61086dd335b5043ec71b99b5,APPROVED,2023-04-08T20:28:12.433000Z,2023-04-08T21:04:07.299000Z,2023-04-12T16:11:23.477000,2023-04-08T21:04:07.686833Z,2155,C12OLERP,1940,North Carolina (NC),English,28,Female,White,United States,United States,United States,English,No,Full-Time
6431ce853b212b33fe8374b7,631a1f357c56acbb68d5dc14,APPROVED,2023-04-08T20:30:09.106000Z,2023-04-08T21:16:44.067000Z,2023-04-12T16:11:23.628000,2023-04-08T21:16:44.886721Z,2795,C12OLERP,1311,Washington (WA),English,33,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6431cf53e4c9bd3d4f479834,5e5dcffcac8ca50e9b7217e1,APPROVED,2023-04-08T20:32:22.828000Z,2023-04-08T21:11:37.557000Z,2023-04-12T16:11:23.772000,2023-04-08T21:11:37.933146Z,2355,C12OLERP,223,Texas (TX),English,29,Male,White,United States,United States,United States,English,No,Full-Time
6431cfe20e4d74d985f48b9f,60dbf4d94a3b5564b68881e8,APPROVED,2023-04-08T20:34:47.561000Z,2023-04-08T21:39:33.339000Z,2023-04-12T16:11:23.919000,2023-04-08T21:39:33.664663Z,3886,C12OLERP,579,North Carolina (NC),English,23,Female,White,United States,United States,United States,English,Yes,Full-Time
