Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63a35880a427ac5ba9dc33ae,62c31fe0e178fc305009b718,APPROVED,2022-12-21T19:03:32.595000Z,2022-12-21T19:33:00.800000Z,2022-12-22T05:47:45.646000,2022-12-21T19:33:01.151025Z,1769,CEIIGKEB,750,English,32,Male,White,United States,United States,United States,English,No,Full-Time
63a3588e9658dd94ba84d5ea,5ffd055afa9eac21f6e8bc6f,APPROVED,2022-12-21T19:03:47.580000Z,2022-12-21T19:49:17.709000Z,2022-12-22T05:47:45.745000,2022-12-21T19:49:18.057554Z,2731,CEIIGKEB,1425,English,63,Female,White,United States,United States,United States,English,No,Full-Time
63a3589463faac3f51dc334c,60fcd954f5ff1656599b53c9,APPROVED,2022-12-21T19:03:56.142000Z,2022-12-21T19:33:20.531000Z,2022-12-22T05:47:45.846000,2022-12-21T19:33:20.845825Z,1765,CEIIGKEB,958,English,37,Male,Black,United States,United States,United States,English,No,Full-Time
63a35899bbbb18fb72b9bc9c,636acaf0ab9c76f449b54f2b,APPROVED,2022-12-21T19:03:58.383000Z,2022-12-21T19:26:12.732000Z,2022-12-27T17:13:38.840000,2022-12-21T19:26:13.313103Z,1335,NOCODE,200,"English, German, French",42,Male,Black,United Kingdom,United States,United States,English,DATA_EXPIRED,Full-Time
63a3589a288831865c5a0aae,61219fd8387ca59d07e0dc1c,APPROVED,2022-12-21T19:03:57.537000Z,2022-12-21T19:35:18.995000Z,2022-12-22T05:47:45.957000,2022-12-21T19:35:19.409339Z,1882,CEIIGKEB,2799,English,54,Female,White,United States,United States,United States,English,No,Part-Time
63a3589d581ead85851e2855,5f0c61f219803a07239a4269,APPROVED,2022-12-21T19:04:01.947000Z,2022-12-21T19:28:26.869000Z,2022-12-22T05:47:46.057000,2022-12-21T19:28:27.279628Z,1465,CEIIGKEB,1605,English,40,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
63a358a1a2040ed8f8614875,5eac65aec4ed450f4df4868f,APPROVED,2022-12-21T19:04:12.950000Z,2022-12-21T19:26:41.946000Z,2022-12-22T05:47:46.155000,2022-12-21T19:26:42.260013Z,1349,CEIIGKEB,3064,English,45,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63a358b6483a94254728a43a,5a1cddb4087f2e0001eafb99,APPROVED,2022-12-21T19:04:25.772000Z,2022-12-21T19:31:54.366000Z,2022-12-22T05:47:46.252000,2022-12-21T19:31:54.719428Z,1649,CEIIGKEB,2984,English,44,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
63a358b674b8ea74e72c0f1f,5bcbd66377740000016a64b0,APPROVED,2022-12-21T19:06:40.727000Z,2022-12-21T20:01:29.476000Z,2022-12-22T05:47:46.361000,2022-12-21T20:01:30.024122Z,3289,CEIIGKEB,1436,English,67,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63a358b7c7b4f18573e5940f,615dd0b0a024ba4f4b4f7c24,APPROVED,2022-12-21T19:04:28.547000Z,2022-12-21T19:34:47.575000Z,2022-12-22T05:47:46.461000,2022-12-21T19:34:47.977069Z,1820,CEIIGKEB,2402,English,43,Female,White,United States,United States,United States,English,No,Full-Time
63a358b8947ef2150976e04c,60fd080d5476f4a77211bafb,APPROVED,2022-12-21T19:06:17.265000Z,2022-12-21T19:28:12.667000Z,2022-12-22T05:47:46.561000,2022-12-21T19:28:13.080106Z,1316,CEIIGKEB,1755,English,34,Female,White,United States,United States,United States,English,No,Full-Time
63a358caee43f066f10d5f56,6362b1b5e4223d8fe2a73671,APPROVED,2022-12-21T19:04:55.796000Z,2022-12-21T20:12:45.487000Z,2022-12-22T05:47:46.674000,2022-12-21T20:12:46.810656Z,4070,CEIIGKEB,274,English,67,Male,White,United States,United States,United States,English,No,Part-Time
63a358cda0421a6e54e593f8,61fa94df5719bc09cb835064,APPROVED,2022-12-21T19:04:50.157000Z,2022-12-21T19:35:55.187000Z,2022-12-22T05:47:46.783000,2022-12-21T19:35:55.534983Z,1866,CEIIGKEB,2004,English,48,Male,White,United States,United States,United States,English,No,Full-Time
63a358d55610bdc111a3ddc3,5d61547443c13200193ccb12,APPROVED,2022-12-21T19:04:55.851000Z,2022-12-21T19:28:45.194000Z,2022-12-22T05:47:46.883000,2022-12-21T19:28:45.629157Z,1430,CEIIGKEB,2742,English,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63a358e37c04392f305a0ad4,561e760fed6e5a000dc7e7ba,APPROVED,2022-12-21T19:06:44.490000Z,2022-12-21T19:28:04.892000Z,2022-12-22T05:47:46.976000,2022-12-21T19:28:05.334663Z,1281,CEIIGKEB,1658,"English, Spanish",27,Male,Black,United States,United States,United States,English,Yes,Full-Time
63a358e54c8a68bb8d39a539,5dcec32a367c6d000a4282c2,APPROVED,2022-12-21T19:05:14.943000Z,2022-12-21T19:35:52.905000Z,2022-12-22T05:47:47.069000,2022-12-21T19:35:53.331043Z,1838,CEIIGKEB,2181,English,69,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63a358f8b2938d8cc142416b,55acf681fdf99b3d5b2ab68c,APPROVED,2022-12-21T19:06:40.377000Z,2022-12-21T19:34:20.670000Z,2022-12-22T05:47:47.162000,2022-12-21T19:34:21.003853Z,1661,CEIIGKEB,705,English,38,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
63a3590394335650710b7bdf,62d06d1b651d6922f62fab9b,APPROVED,2022-12-21T19:05:42.026000Z,2022-12-21T19:52:26.174000Z,2022-12-22T05:47:47.253000,2022-12-21T19:52:26.600883Z,2805,CEIIGKEB,78,English,27,Male,Mixed,United States,United States,United States,English,No,Part-Time
63a3590fc6e0ab8859b85732,60d79091b5af3686cb75f026,APPROVED,2022-12-21T19:05:53.619000Z,2022-12-21T19:29:54.413000Z,2022-12-22T05:47:47.341000,2022-12-21T19:29:55.180720Z,1441,CEIIGKEB,901,English,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63a35911088a8eca0c61af7f,60561e03ccbba859269035af,APPROVED,2022-12-21T19:05:53.025000Z,2022-12-21T19:27:44.568000Z,2022-12-22T05:47:47.430000,2022-12-21T19:27:49.071767Z,1312,NOCODE,54,English,51,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63a35924f65075a29d6040a7,5fbd371dc57ae80a38ba00c2,APPROVED,2022-12-21T19:06:27.324000Z,2022-12-21T19:44:02.107000Z,2022-12-22T05:47:47.518000,2022-12-21T19:44:02.608269Z,2255,CEIIGKEB,610,"English, Japanese, Spanish",33,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
63a359256af5a386dd00e81e,5feffaf65312ca38b5f63206,APPROVED,2022-12-21T19:06:17.849000Z,2022-12-21T19:40:44.813000Z,2022-12-22T05:47:47.609000,2022-12-21T19:40:45.233955Z,2067,CEIIGKEB,67,"English, Spanish",33,Male,White,Mexico,United States,United States,English,No,Full-Time
63a3593efc0304c6fad9161f,5cd1a619240bc80013310b4e,APPROVED,2022-12-21T19:06:43.386000Z,2022-12-21T19:29:48.132000Z,2022-12-22T05:47:47.698000,2022-12-21T19:29:48.518067Z,1385,CEIIGKEB,1528,English,48,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
63a359469a8415dd1a0d5f82,5c1976c90d57c30001b4162c,APPROVED,2022-12-21T19:10:54.719000Z,2022-12-21T20:10:05.855000Z,2022-12-22T05:47:47.785000,2022-12-21T20:10:08.579100Z,3552,CEIIGKEB,3567,English,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63a35946fdc7ef5389d9167f,610855877c8363d76b3e6338,APPROVED,2022-12-21T19:06:49.893000Z,2022-12-21T19:30:13.432000Z,2022-12-22T05:47:47.900000,2022-12-21T19:30:13.845882Z,1404,CEIIGKEB,886,English,34,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63a35952e1db95fe04f54cff,57c2f3ed0c656b00019c5988,APPROVED,2022-12-21T19:07:23.546000Z,2022-12-21T20:07:01.668000Z,2022-12-22T05:47:48.005000,2022-12-21T20:07:02.091916Z,3579,CEIIGKEB,462,English,34,Female,Black,United States,United States,United States,English,Yes,Other
63a35969c0eb02e24b97c24b,5e7049b6d0031161f7f3e8d3,APPROVED,2022-12-21T19:07:24.374000Z,2022-12-21T19:31:09.681000Z,2022-12-22T05:47:48.093000,2022-12-21T19:31:10.040340Z,1426,CEIIGKEB,255,English,35,Female,White,United States,United States,United States,English,No,Full-Time
63a35989c0eb02e24b97c24f,5ea0f8b65669f80008176bec,APPROVED,2022-12-21T19:08:04.377000Z,2022-12-21T19:36:20.245000Z,2022-12-22T05:47:48.187000,2022-12-21T19:36:21.036160Z,1696,CEIIGKEB,3761,English,43,Male,White,United States,United States,United States,English,No,Full-Time
63a359994ae35b2ef54d09cf,5ce83f6ffdd26c00193b9611,APPROVED,2022-12-21T19:15:00.790000Z,2022-12-21T20:03:41.902000Z,2022-12-22T05:47:48.277000,2022-12-21T20:03:42.328221Z,2922,CEIIGKEB,2641,English,53,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63a359a99658dd94ba84d604,5f13b19f870c8b3cccba516a,APPROVED,2022-12-21T19:08:28.698000Z,2022-12-21T19:36:48.316000Z,2022-12-22T05:47:48.366000,2022-12-21T19:36:48.635938Z,1700,CEIIGKEB,1503,"English, Spanish",43,Male,White,United States,United States,United States,English,No,Full-Time
63a359aa780cbeca74ac1e1e,5c4eb384c9c8550001720152,APPROVED,2022-12-21T19:10:35.424000Z,2022-12-21T19:52:55.462000Z,2022-12-22T05:47:48.457000,2022-12-21T19:52:56.154537Z,2541,CEIIGKEB,302,English,25,Female,Other,United States,United States,United States,English,No,Other
63a359c2e4e1c8062fc58085,5e3040a2d1a553000cc9147b,APPROVED,2022-12-21T19:09:14.449000Z,2022-12-21T19:30:30.401000Z,2022-12-22T05:47:48.543000,2022-12-21T19:30:30.772893Z,1276,CEIIGKEB,2588,English,39,Male,White,United States,United States,United States,English,No,Full-Time
63a359d1531d71fbba9062ea,5e027352b1f222dfd1e1fe4d,APPROVED,2022-12-21T19:09:08.350000Z,2022-12-21T19:31:32.018000Z,2022-12-22T05:47:48.635000,2022-12-21T19:31:32.408076Z,1344,CEIIGKEB,320,English,22,Female,White,United States,United States,United States,English,Yes,Part-Time
63a359dffa7679433fde32a3,5c71b63c4aa8ec0001f2bfc4,APPROVED,2022-12-21T19:09:22.364000Z,2022-12-21T19:32:40.080000Z,2022-12-22T05:47:48.724000,2022-12-21T19:32:40.483022Z,1398,CEIIGKEB,1594,English,21,Female,White,United States,United States,United States,English,Yes,Part-Time
63a359e5f13cfbb5c24d09e7,5c6709ab926a5b0001eb29c1,APPROVED,2022-12-21T19:09:38.286000Z,2022-12-21T19:35:10.580000Z,2022-12-27T18:19:36.242000,2022-12-21T19:35:11.184601Z,1533,CEIIGKEB,2591,"English, Spanish",34,Female,White,United States,United States,United States,English,No,Part-Time
63a359f0a0f30cee410d5f5f,614fbd8919ec7aaadb532925,APPROVED,2022-12-21T19:09:41.476000Z,2022-12-21T19:36:55.588000Z,2022-12-22T05:47:48.812000,2022-12-21T19:36:55.931202Z,1635,CEIIGKEB,1796,English,44,Female,White,United States,United States,United States,English,No,Full-Time
63a359fb5d865611b397c26c,5fc2a0d812bc59000b746ee5,APPROVED,2022-12-21T19:09:52.187000Z,2022-12-21T19:47:09.894000Z,2022-12-22T05:47:48.905000,2022-12-21T19:47:11.626250Z,2238,CEIIGKEB,2483,English,30,Male,White,United States,United States,United States,English,No,Part-Time
63a35a0be3c091bf96c58075,627809c52874925390a423a6,APPROVED,2022-12-21T19:10:06.382000Z,2022-12-21T20:28:26.590000Z,2022-12-22T05:47:49.009000,2022-12-21T20:28:26.923448Z,4701,CEIIGKEB,946,English,30,Female,White,United States,United States,United States,English,No,Part-Time
63a35a10ef4a4cde85b5326d,5994ce3dc825cf0001d7dd2d,APPROVED,2022-12-21T19:10:10.886000Z,2022-12-21T19:39:48.498000Z,2022-12-22T05:47:49.138000,2022-12-21T19:39:54.038659Z,1778,CEIIGKEB,3939,English,73,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63a35a1419700c053a92ab58,637e3162e2d6b621d9a15f4b,APPROVED,2022-12-21T19:11:48.736000Z,2022-12-21T20:15:46.909000Z,2022-12-22T05:47:49.233000,2022-12-21T20:15:47.287865Z,3839,CEIIGKEB,180,"English, Other",36,Male,Black,DATA_EXPIRED,United States,United States,Other,No,Full-Time
63a35a37293f421eb6c580c1,5e5b044f52cf7730575d3dcd,APPROVED,2022-12-21T19:11:59.544000Z,2022-12-21T19:28:35.574000Z,2022-12-30T19:37:43.253000,2022-12-21T19:28:35.925790Z,997,CEIIGKEB,1721,English,38,Male,White,United States,United States,United States,English,No,Full-Time
63a35a39934d6837149caef0,5b646a727c39ee00010a18b0,RETURNED,2022-12-21T19:10:59.722000Z,2022-12-21T19:20:28.671000Z,,2022-12-21T19:20:29.351000Z,,CEIIGKEB,3121,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63a35a39d3443b28c5d9c2ce,5eee262c7da4d228a43a4027,APPROVED,2022-12-21T19:10:55.317000Z,2022-12-21T19:47:33.738000Z,2022-12-22T05:47:49.324000,2022-12-21T19:47:34.108307Z,2199,CEIIGKEB,1235,English,38,Male,Black,United States,United States,United States,English,No,Full-Time
63a35a3d25dee29dce39f671,629e633c82ed7bd84fce0f9a,APPROVED,2022-12-21T19:11:07.208000Z,2022-12-21T19:34:47.592000Z,2022-12-22T05:47:49.418000,2022-12-21T19:34:48.010411Z,1421,CEIIGKEB,430,English,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
63a35a40de1ea27fbb76e034,636187a2ba30731760619d57,APPROVED,2022-12-21T19:11:00.607000Z,2022-12-21T19:41:45.847000Z,2022-12-22T05:47:49.508000,2022-12-21T19:41:46.291919Z,1846,CEIIGKEB,331,"English, Indonesian, Japanese",25,Male,Asian,Indonesia,United States,United States,English,No,DATA_EXPIRED
63a35a4c4963256678b598e0,614e149fccc6a53ae06dfcd2,APPROVED,2022-12-21T19:11:12.362000Z,2022-12-21T19:40:13.198000Z,2022-12-22T05:47:49.602000,2022-12-21T19:40:13.604420Z,1741,CEIIGKEB,2200,English,58,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63a35a5fcc1f828746438f02,614f75c032f05a135099017b,APPROVED,2022-12-21T19:11:33.227000Z,2022-12-21T19:44:41.597000Z,2022-12-22T05:47:49.691000,2022-12-21T19:44:41.953113Z,1989,CEIIGKEB,2267,English,71,Male,Other,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63a35a64182bdf444e6148bb,6294c3853d7d999b10bd034e,APPROVED,2022-12-21T19:15:26.301000Z,2022-12-21T19:37:55.356000Z,2022-12-22T05:47:49.784000,2022-12-21T19:37:55.719644Z,1350,CEIIGKEB,250,English,20,Female,Black,United States,United States,United States,English,Yes,Part-Time
63a35a699e5f7b23de1b600a,5977e3867412f8000194e1fe,APPROVED,2022-12-21T19:11:40.606000Z,2022-12-21T19:57:48.504000Z,2022-12-22T05:47:49.877000,2022-12-21T19:57:49.439085Z,2768,CEIIGKEB,4847,English,43,Male,White,United States,United States,United States,English,No,Full-Time
63a35a72b110b1c67bb59894,59d9d9cd8fd07a0001842484,APPROVED,2022-12-21T19:11:46.054000Z,2022-12-21T20:14:33.605000Z,2022-12-22T05:47:49.970000,2022-12-21T20:14:34.011481Z,3768,CEIIGKEB,864,English,28,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63a35a739b0270aac700e81e,63464129f77938894d30e98b,RETURNED,2022-12-21T19:11:58.350000Z,2022-12-21T19:15:13.545000Z,,2022-12-21T19:15:13.875000Z,,CEIIGKEB,623,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63a35a8704b83564220e7c94,62865e3456c142785cfad2a7,APPROVED,2022-12-21T19:13:03.737000Z,2022-12-21T19:59:18.477000Z,2022-12-22T05:47:50.067000,2022-12-21T19:59:18.802715Z,2775,CEIIGKEB,1151,English,29,Male,Other,United States,United States,United States,English,No,Part-Time
63a35a8cfa7679433fde32b2,62a76dfc808c176cecd72dfa,APPROVED,2022-12-21T19:12:17.254000Z,2022-12-21T19:53:25.653000Z,2022-12-22T05:47:50.408000,2022-12-21T19:53:26.150878Z,2469,CEIIGKEB,916,English,44,Female,White,United States,United States,United States,English,No,Full-Time
63a35a98324733d810f54cd6,5d9b7f29654a3102c8112b63,APPROVED,2022-12-21T19:12:28.257000Z,2022-12-21T19:41:28.918000Z,2022-12-22T05:47:50.502000,2022-12-21T19:41:29.777694Z,1741,CEIIGKEB,1633,English,56,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
63a35a9ed3443b28c5d9c2d2,60baaa995c09d3162511871d,APPROVED,2022-12-21T19:12:34.717000Z,2022-12-21T20:52:33.722000Z,2022-12-22T06:07:05.569000,2022-12-21T20:52:34.119527Z,6000,CEIIGKEB,897,English,36,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63a35aab069e01d8aeb85706,5f4f070d58f7aa1540f27f0e,APPROVED,2022-12-21T19:13:06.204000Z,2022-12-21T19:40:35.896000Z,2022-12-22T05:47:50.596000,2022-12-21T19:40:36.272771Z,1650,CEIIGKEB,234,English,62,Female,DATA_EXPIRED,United States,United States,United States,English,No,Full-Time
63a35ade755b36a62ab53280,5dced33fc944d1018c53c520,APPROVED,2022-12-21T19:14:41.519000Z,2022-12-21T19:59:18.835000Z,2022-12-22T05:47:50.688000,2022-12-21T19:59:19.194556Z,2678,CEIIGKEB,2894,English,47,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63a35adf82cd1992a97b3e9f,607c7c66161a3ab3e550736e,APPROVED,2022-12-21T19:13:40.761000Z,2022-12-21T19:38:55.130000Z,2022-12-22T05:47:50.797000,2022-12-21T19:38:55.501310Z,1515,CEIIGKEB,510,English,30,Female,White,United States,United States,United States,English,No,Full-Time
63a35ae054cc3a8bab39f620,5fc3d41149c0c8728f07b95b,APPROVED,2022-12-21T19:14:20.822000Z,2022-12-21T19:39:47.332000Z,2022-12-22T05:47:50.896000,2022-12-21T19:40:02.855261Z,1527,CEIIGKEB,3572,English,31,Male,White,United States,United States,United States,English,No,Full-Time
63a35ae61de248097728a43d,5fb3d71c3144730009fe4a7b,APPROVED,2022-12-21T19:14:02.050000Z,2022-12-21T20:02:10.421000Z,2022-12-22T05:47:51.322000,2022-12-21T20:02:10.914325Z,2889,CEIIGKEB,2681,English,DATA_EXPIRED,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
63a35ae9fae85f002539f689,5c0150326a0c6e00013c6068,APPROVED,2022-12-21T19:13:55.122000Z,2022-12-21T19:53:49.315000Z,2022-12-22T05:47:51.417000,2022-12-21T19:53:49.653485Z,2395,CEIIGKEB,2314,English,72,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63a35af2536579b99e906292,5727e394c68b5a000e397d8c,APPROVED,2022-12-21T19:13:57.335000Z,2022-12-21T19:39:12.143000Z,2022-12-22T05:47:51.521000,2022-12-21T19:39:12.731228Z,1515,CEIIGKEB,827,English,38,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
63a35b011cac14b6d2313108,611af624e2e6ecca99ad6341,APPROVED,2022-12-21T19:14:11.770000Z,2022-12-21T19:39:46.258000Z,2022-12-22T05:47:51.629000,2022-12-21T19:39:47.316656Z,1535,CEIIGKEB,539,English,22,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
63a35b0582389003efa3dd6c,5c7fb1bd8a5a670018bc7f50,APPROVED,2022-12-21T19:14:18.646000Z,2022-12-21T19:43:24.946000Z,2022-12-22T05:47:51.732000,2022-12-21T19:43:25.273367Z,1747,CEIIGKEB,255,English,38,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
63a35b0f2a047338bddc335f,611465b0cdf9e7bb34a05898,APPROVED,2022-12-21T19:14:28.043000Z,2022-12-21T19:36:15.768000Z,2022-12-27T17:28:12.528000,2022-12-21T19:36:16.080404Z,1308,CEIIGKEB,354,English,22,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63a35b12e3c091bf96c58087,5e83adf76ea9870c99d4b086,APPROVED,2022-12-21T19:14:26.862000Z,2022-12-21T19:55:23.282000Z,2022-12-22T05:47:51.839000,2022-12-21T19:55:26.654003Z,2457,CEIIGKEB,3865,English,29,Female,Black,United States,United States,United States,English,No,Full-Time
63a35b152a30ab91407bfb37,6318ed962c89e72710559631,APPROVED,2022-12-21T19:14:33.102000Z,2022-12-21T19:41:39.839000Z,2022-12-22T05:47:51.972000,2022-12-21T19:41:40.230194Z,1627,CEIIGKEB,688,English,31,Male,Mixed,United States,United States,United States,English,No,Full-Time
63a35b164cbc1e9100b9bc84,57298879dfbb55000903bbbe,APPROVED,2022-12-21T19:18:36.515000Z,2022-12-21T19:47:05.868000Z,2022-12-22T05:47:52.062000,2022-12-21T19:47:06.262406Z,1710,CEIIGKEB,1853,English,48,Male,Black,United States,United States,United States,English,No,Full-Time
63a35b461e5a542bfe4c9dcb,6038754c27f8091c6c888f05,APPROVED,2022-12-21T19:15:28.054000Z,2022-12-21T19:43:52.267000Z,2022-12-22T05:47:52.156000,2022-12-21T19:43:52.636900Z,1705,CEIIGKEB,613,English,29,Female,Mixed,United States,United States,United States,English,No,Other
63a35b46288831865c5a0afa,61089ac8867ae303ec5acda5,APPROVED,2022-12-21T19:15:21.126000Z,2022-12-21T19:33:56.915000Z,2022-12-22T05:47:52.248000,2022-12-21T19:33:59.356527Z,1116,CEIIGKEB,1557,English,27,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
63a35b4c6245fcd594e59414,5fd5b5a8c19e0c41af96b96e,APPROVED,2022-12-21T19:15:27.408000Z,2022-12-21T20:36:27.853000Z,2022-12-22T00:51:00.164000,2022-12-21T20:36:28.293640Z,4861,CEIIGKEB,1220,English,29,Female,White,United States,United States,United States,English,No,Full-Time
63a35b52ccba5f70ce604081,60b5141acdfeaaf91d9dc145,APPROVED,2022-12-21T19:17:08.419000Z,2022-12-21T19:49:05.756000Z,2022-12-22T05:47:52.341000,2022-12-21T19:49:06.232820Z,1918,CEIIGKEB,2139,English,64,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63a35b8872c119cba839a503,5d63179aa3b94d0001da4bb6,APPROVED,2022-12-21T19:16:27.514000Z,2022-12-21T19:43:33.900000Z,2022-12-22T05:47:52.435000,2022-12-21T19:43:34.262869Z,1627,CEIIGKEB,3219,English,59,Female,White,United Kingdom,United States,United States,English,No,Full-Time
63a35b97e401488315b9bc31,5fed6c9c0d786daf31f29f3d,APPROVED,2022-12-21T19:16:41.743000Z,2022-12-21T19:50:24.142000Z,2022-12-22T05:47:52.524000,2022-12-21T19:50:24.487725Z,2023,CEIIGKEB,2214,"English, Vietnamese",35,Female,Asian,Vietnam,United States,United States,Vietnamese,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63a35b9e2f144554510d5f14,63287f5ea8e0224fe5713a99,APPROVED,2022-12-21T19:16:55.924000Z,2022-12-21T19:41:27.119000Z,2022-12-22T05:47:52.618000,2022-12-21T19:41:27.556318Z,1472,CEIIGKEB,403,English,36,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
63a35b9ee401488315b9bc32,5ff76a7a276968422c53025e,APPROVED,2022-12-21T19:16:51.331000Z,2022-12-21T20:11:20.759000Z,2022-12-22T05:47:52.725000,2022-12-21T20:11:21.205117Z,3270,CEIIGKEB,271,English,20,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63a35bc199494158bd0b7bfd,5a348ea750833c0001ee9550,APPROVED,2022-12-21T19:17:24.977000Z,2022-12-21T19:52:36.780000Z,2022-12-22T05:47:52.826000,2022-12-21T19:52:37.114107Z,2112,CEIIGKEB,1816,English,35,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
63a35bcb34dec6f872438f1f,63106ea4e8fe9c6cd32bf358,APPROVED,2022-12-21T19:17:31.429000Z,2022-12-21T20:26:15.541000Z,2022-12-22T05:47:52.942000,2022-12-21T20:26:15.873439Z,4125,CEIIGKEB,664,English,27,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
63a35bda0fe71eb96feebe17,5f2dc4be9719bd0f8a6ce15c,APPROVED,2022-12-21T19:17:48.828000Z,2022-12-21T19:51:22.700000Z,2022-12-22T05:47:53.044000,2022-12-21T19:51:23.108308Z,2014,CEIIGKEB,874,"Arabic, English",22,Female,Mixed,Saudi Arabia,United States,United States,Arabic,Yes,Part-Time
63a35bdb7af7e69b7feebe01,5be1e2da8a2c800001624346,APPROVED,2022-12-21T19:17:47.378000Z,2022-12-21T19:48:17.873000Z,2022-12-22T05:47:53.160000,2022-12-21T19:48:18.274968Z,1831,CEIIGKEB,236,English,DATA_EXPIRED,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63a35bdde4ef294e4597c219,5d793a152df8ed001645ed7f,APPROVED,2022-12-21T19:17:53.252000Z,2022-12-21T19:41:26.294000Z,2022-12-22T05:47:53.279000,2022-12-21T19:41:26.686765Z,1414,CEIIGKEB,326,English,40,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63a35c11324733d810f54cfc,59a811311363d90001676ad9,APPROVED,2022-12-21T19:18:44.012000Z,2022-12-21T19:58:13.232000Z,2022-12-22T05:47:53.371000,2022-12-21T19:58:14.153338Z,2370,CEIIGKEB,1303,English,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63a35c23d49f3bc410b5329a,5ae0afd709eae20001131fb9,APPROVED,2022-12-21T19:19:23.358000Z,2022-12-21T20:03:15.761000Z,2022-12-22T05:47:53.462000,2022-12-21T20:03:16.994277Z,2633,CEIIGKEB,647,English,31,Female,White,United States,United States,United States,English,No,Full-Time
63a35c28f0ad839b6e0b7bce,5e646461698a071f2f15423e,APPROVED,2022-12-21T19:19:04.709000Z,2022-12-21T20:06:48.299000Z,2022-12-22T05:47:53.579000,2022-12-21T20:06:48.764387Z,2864,CEIIGKEB,2749,English,56,Female,White,United States,United States,United States,English,Yes,Full-Time
63a35c5df3dd5af499e593d4,60d3f9b634e76f8f4b911ad6,APPROVED,2022-12-21T19:20:00.347000Z,2022-12-21T19:55:10.259000Z,2022-12-22T05:47:53.667000,2022-12-21T19:55:12.932575Z,2110,CEIIGKEB,1741,English,25,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
63a35c8ea60f49bf7628a429,5e27868c5cbbcc0b3599574b,APPROVED,2022-12-21T19:20:48.922000Z,2022-12-21T20:01:47.442000Z,2022-12-22T05:47:53.758000,2022-12-21T20:01:47.976335Z,2459,CEIIGKEB,4044,"English, Spanish",31,Male,White,United States,United States,United States,English,No,Full-Time
